id,line,understand,techDiff,has-concept,has-fact,has-template,api,#LearnedPLs,#LearnedAPIs,debugConf,numAnTypes,stageNum,AnyTechDiff,BadOLTemplate (mislabeled projection template as interaction template),Bad Natural fact (suggested trigrams function not ngrams function)
13,L20 - Threejs,3.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L21 - Threejs,3.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L22 - Threejs,5.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L23 - Threejs,3.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L24 - Threejs,5.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L27 - Threejs,3.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L28 - Threejs,3.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L29 - Threejs,2.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L30 - Threejs,1.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L31 - Threejs,2.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L33 - Threejs,4.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L34 - Threejs,3.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L35 - Threejs,5.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L37 - Threejs,4.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L38 - Threejs,3.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L39 - Threejs,5.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L40 - Threejs,1.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L41 - Threejs,2.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L43 - Threejs,4.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L44 - Threejs,4.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L45 - Threejs,5.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L47 - Threejs,4.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L48 - Threejs,1.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L49 - Threejs,1.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L50 - Threejs,1.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L51 - Threejs,5.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L52 - Threejs,2.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L53 - Threejs,3.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L54 - Threejs,5.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
13,L55 - Threejs,1.0,false,false,false,false,Threejs,"5-9","10+",4.0,0.0,2,false,false,false
14,L1 - Threejs,1.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L7 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L8 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L9 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L10 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L12 - Threejs,2.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L13 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L14 - Threejs,3.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L16 - Threejs,4.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L17 - Threejs,2.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L18 - Threejs,4.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L20 - Threejs,3.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L21 - Threejs,4.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L22 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L23 - Threejs,3.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L24 - Threejs,3.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L27 - Threejs,3.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L28 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L29 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L30 - Threejs,3.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L31 - Threejs,2.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L33 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L34 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L35 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L37 - Threejs,3.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L38 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L39 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L40 - Threejs,1.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L41 - Threejs,2.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L43 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L44 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L45 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L47 - Threejs,3.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L48 - Threejs,2.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L49 - Threejs,2.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L50 - Threejs,2.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L51 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L52 - Threejs,1.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L53 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L54 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L55 - Threejs,1.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L57 - Threejs,1.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L58 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L59 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L60 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L61 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L63 - Threejs,4.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L64 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L65 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L67 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L68 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L69 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L70 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L72 - Threejs,3.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L73 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L74 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L75 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L76 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L77 - Threejs,2.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L79 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L80 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L81 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L82 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L84 - Threejs,1.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L85 - Threejs,1.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L86 - Threejs,1.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
14,L89 - Threejs,5.0,false,true,true,true,Threejs,"5-9","5-9",3.0,3.0,2,false,false,false
16,L1 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L7 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L8 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L9 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L10 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L12 - Threejs,3.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L13 - Threejs,3.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L14 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L16 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L17 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L18 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L20 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L21 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L22 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L23 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L24 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L27 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L28 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L29 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L30 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L31 - Threejs,1.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L33 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L34 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L35 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L37 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L38 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L39 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L40 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L41 - Threejs,1.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L43 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L44 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L45 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L47 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L48 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L49 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L50 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L51 - Threejs,3.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L52 - Threejs,3.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L53 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L54 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L55 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L57 - Threejs,1.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L58 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L59 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L60 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L61 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L63 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L64 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L65 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L67 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L68 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L69 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L70 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L72 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L73 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L74 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L75 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L76 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L77 - Threejs,1.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L79 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L80 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L81 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L82 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L84 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L85 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L86 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L89 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L90 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L91 - Threejs,5.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L92 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L93 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L94 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L95 - Threejs,4.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L96 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
16,L97 - Threejs,2.0,false,true,true,true,Threejs,"2-4","2-4",2.0,3.0,3,false,false,false
17,L1 - Threejs,2.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L7 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L8 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L9 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L10 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L12 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L13 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L14 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L16 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L17 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L18 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L20 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L21 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L22 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L23 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L24 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L27 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L28 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L29 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L30 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L31 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L33 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L34 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L35 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L37 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L38 - Threejs,3.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L39 - Threejs,5.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L40 - Threejs,5.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
17,L41 - Threejs,4.0,true,false,false,false,Threejs,"5-9","5-9",4.0,0.0,3,true,false,false
18,L1 - Threejs,2.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L7 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L8 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L9 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L10 - Threejs,3.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L12 - Threejs,3.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L13 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L14 - Threejs,2.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L16 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L17 - Threejs,2.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L18 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L20 - Threejs,3.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L21 - Threejs,3.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L22 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L23 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L24 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L27 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L28 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L29 - Threejs,3.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L30 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L31 - Threejs,2.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L33 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L34 - Threejs,3.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L35 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L37 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L38 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L39 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L40 - Threejs,2.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L41 - Threejs,3.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L43 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L44 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L45 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L47 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L48 - Threejs,3.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L49 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L50 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L51 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L52 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L53 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L54 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L55 - Threejs,2.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L57 - Threejs,3.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L58 - Threejs,3.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L59 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L60 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L61 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L63 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L64 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L65 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L67 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L68 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L69 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L70 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L72 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L73 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L74 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L75 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L76 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L77 - Threejs,3.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L79 - Threejs,4.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L80 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
18,L81 - Threejs,5.0,false,true,true,false,Threejs,"5-9","10+",4.0,2.0,2,false,false,false
